"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","status","created_at"
"DS20230992","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:05:17","06:09:17","850","37","45","4","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:04:02","06:10:02","1500","45","45","6","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:03:26","06:11:26","1500","40","45","8","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:03:23","06:06:23","55","41","45","3","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:02:16","06:06:16","650","43","45","4","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:05:48","06:08:48","550","37","45","3","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:05:21","06:08:21","500","48","45","3","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:05:24","06:08:24","300","40","45","3","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:04:54","06:09:54","1600","37","45","5","200","2023-09-08T17:00:00.000000Z",""
"DS20230992","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:04:54","06:07:54","55","42","45","3","200","2023-09-08T17:00:00.000000Z",""
"DS20230993","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:02:20","06:15:20","2500","49","45","12","200","2023-09-08T17:00:00.000000Z",""
"DS20230993","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:02:10","06:07:10","800","44","45","5","200","2023-09-08T17:00:00.000000Z",""
"DS202309101","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:05:22","06:12:22","1900","46","35","7","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:05:35","06:12:35","850","42","35","7","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:03:36","06:08:36","50","38","35","5","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:04:36","06:11:36","700","40","35","7","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:03:12","06:10:12","1600","42","35","7","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:05:46","06:10:46","700","42","35","5","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:02:23","06:10:23","1900","37","35","8","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:05:23","06:21:23","2900","41","35","16","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:04:59","06:15:59","2600","41","35","11","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:05:28","06:08:28","550","43","35","3","200","2023-09-09T17:00:00.000000Z",""
"DS202309101","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:05:20","06:11:20","2000","40","35","6","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:05:03","06:12:03","1500","45","35","7","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:04:33","06:08:33","550","40","35","4","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:03:30","06:05:30","850","37","35","2","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:57","06:08:57","1500","45","35","4","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:02:03","06:07:03","1500","40","35","5","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:03:30","06:06:30","55","41","35","3","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:02:55","06:04:55","650","43","35","2","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:02:08","06:06:08","550","37","35","4","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:03:48","06:05:48","500","48","35","2","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:03:32","06:05:32","300","40","35","2","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:01:53","06:10:53","1600","37","35","9","200","2023-09-09T17:00:00.000000Z",""
"DS202309102","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:04:59","06:08:59","55","42","35","4","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:04:50","06:17:50","2500","49","35","12","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:05:58","06:10:58","800","44","35","5","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:04:35","06:21:35","3200","38","35","17","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","2","06:04:55","06:14:55","2800","48","35","10","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:05:15","06:24:15","5600","37","35","19","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:04:08","06:13:08","3100","39","35","9","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:05:01","06:16:01","4000","42","35","11","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:04:31","06:20:31","5500","45","35","16","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:01:20","06:05:20","800","43","35","4","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","2","06:02:34","06:09:34","2200","38","35","7","200","2023-09-09T17:00:00.000000Z",""
"DS202309103","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:02:41","06:08:41","1500","42","35","6","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:05:19","06:16:19","2800","36","35","11","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:04:53","06:10:53","550","44","35","6","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","1","06:02:31","06:06:31","450","39","35","4","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:04:55","06:06:55","230","38","35","2","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:01:37","06:03:37","230","37","35","2","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","2","06:01:55","06:06:55","400","36","35","5","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","1","06:01:48","06:08:48","850","35","35","7","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:05:16","06:11:16","280","38","35","6","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:02:36","06:15:36","2600","45","35","13","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:04:28","06:09:28","1700","42","35","5","200","2023-09-09T17:00:00.000000Z",""
"DS202309104","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:04:21","06:09:21","1600","48","35","5","200","2023-09-09T17:00:00.000000Z",""
"DS202309111","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:04:50","06:12:50","1900","46","35","8","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:05:53","06:11:53","850","42","35","6","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:03:50","06:08:50","50","38","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:02:01","06:06:01","700","40","35","4","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:04:55","06:12:55","1600","42","35","8","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:01:44","06:07:44","700","42","35","6","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:03:59","06:12:59","1900","37","35","9","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:01:11","06:11:11","2900","41","35","10","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:04:33","06:15:33","2600","41","35","11","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:04:07","06:07:07","550","43","35","3","200","2023-09-10T17:00:00.000000Z",""
"DS202309111","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:02:36","06:08:36","2000","40","35","6","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:35","06:09:35","1500","45","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:01:47","06:06:47","550","40","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:05:08","06:10:08","850","37","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:06","06:11:06","1500","45","35","7","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:02:05","06:08:05","1500","40","35","6","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:05:35","06:10:35","55","41","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:03:25","06:08:25","650","43","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:01:11","06:04:11","550","37","35","3","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:05:26","06:09:26","500","48","35","4","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:01:44","06:05:44","300","40","35","4","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:02:11","06:08:11","1600","37","35","6","200","2023-09-10T17:00:00.000000Z",""
"DS202309112","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:04:05","06:08:05","55","42","35","4","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:02:23","06:16:23","2500","49","35","13","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:04:36","06:10:36","800","44","35","6","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:05:30","06:18:30","3200","38","35","13","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:03:32","06:16:32","2800","48","35","13","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","1","06:04:53","06:26:53","5600","37","35","22","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:04:39","06:15:39","3100","39","35","11","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:05:21","06:21:21","4000","42","35","16","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","1","06:02:21","06:18:21","5500","45","35","16","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","1","06:04:14","06:09:14","800","43","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:02:59","06:11:59","2200","38","35","9","200","2023-09-10T17:00:00.000000Z",""
"DS202309113","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:02:17","06:09:17","1500","42","35","7","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:03:51","06:15:51","2800","36","35","12","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:02:02","06:07:02","550","44","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","1","06:04:03","06:07:03","450","39","35","3","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:05:12","06:09:12","230","38","35","4","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:03:09","06:08:09","230","37","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:03:49","06:08:49","400","36","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:01:35","06:07:35","850","35","35","6","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:03:25","06:07:25","280","38","35","4","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:04:25","06:14:25","2600","45","35","10","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:04:49","06:09:49","1700","42","35","5","200","2023-09-10T17:00:00.000000Z",""
"DS202309114","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:02:35","06:08:35","1600","48","35","6","200","2023-09-10T17:00:00.000000Z",""
"DS202309121","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:03:45","06:11:45","1900","46","35","8","200","2023-09-11T17:00:00.000000Z",""
"DS202309121","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:03:34","06:10:34","850","42","35","7","200","2023-09-11T17:00:00.000000Z",""
"DS202309121","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:02:35","06:06:35","50","38","35","4","200","2023-09-11T17:00:00.000000Z",""
"DS202309121","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:02:35","06:07:35","700","40","35","5","200","2023-09-11T17:00:00.000000Z",""
"DS202309121","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:02:03","06:10:03","1600","42","35","8","200","2023-09-11T17:00:00.000000Z",""
