"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","courier_last_stamp","status","created_at","updated_at"
"747","DS202307171","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:05:46","06:10:46","2000","40","40","5","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"748","DS202307172","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:03:50","06:08:50","1500","45","40","5","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"749","DS202307172","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:01:35","06:05:35","550","40","40","4","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:22:43.000000Z"
"750","DS202307172","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:01:59","06:03:59","850","37","40","2","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"751","DS202307172","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:01:01","06:09:01","1500","45","40","8","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"752","DS202307172","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:04:16","06:11:16","1500","40","40","7","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"753","DS202307172","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:02:58","06:07:58","55","41","40","5","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"754","DS202307172","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:03:56","06:06:56","650","43","40","3","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"755","DS202307172","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:01:58","06:04:58","550","37","40","3","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"756","DS202307172","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:02:36","06:04:36","500","48","40","2","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"757","DS202307172","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:01:47","06:04:47","300","40","40","3","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"758","DS202307172","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:04:05","06:11:05","1600","37","40","7","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"759","DS202307172","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:05:13","06:09:13","55","42","40","4","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"760","DS202307173","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:03:27","06:17:27","2500","49","40","13","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"761","DS202307173","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:03:19","06:07:19","800","44","40","4","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"762","DS202307173","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:05:06","06:19:06","3200","38","40","14","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:44:25.000000Z"
"763","DS202307173","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","2","06:02:11","06:13:11","2800","48","40","11","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:45:24.000000Z"
"764","DS202307173","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","1","06:01:20","06:26:20","5600","37","40","25","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:46:46.000000Z"
"765","DS202307173","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","2","06:04:58","06:17:58","3100","39","40","13","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:47:49.000000Z"
"766","DS202307173","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:03:34","06:10:34","4000","42","40","7","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:48:50.000000Z"
"768","DS202307173","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:03:10","06:19:10","5500","45","40","16","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:50:04.000000Z"
"769","DS202307173","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:05:50","06:13:50","800","43","40","8","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:52:01.000000Z"
"770","DS202307173","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:02:19","06:10:19","2200","38","40","8","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:53:24.000000Z"
"771","DS202307173","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:04:14","06:11:14","1500","42","40","7","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T07:54:23.000000Z"
"772","DS202307174","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:05:33","06:19:33","2800","36","40","14","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T08:01:56.000000Z"
"773","DS202307174","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:01:44","06:05:44","550","44","40","4","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T08:03:08.000000Z"
"774","DS202307174","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","1","06:03:18","06:07:18","450","39","40","4","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T08:04:26.000000Z"
"775","DS202307174","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:03:06","06:05:06","230","38","40","2","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T08:06:47.000000Z"
"776","DS202307174","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:02:09","06:04:09","230","37","40","2","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T08:09:26.000000Z"
"777","DS202307174","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","2","06:01:21","06:04:21","400","36","40","3","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T08:13:40.000000Z"
"778","DS202307174","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","1","06:01:10","06:06:10","850","35","40","5","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T08:14:42.000000Z"
"779","DS202307174","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:02:43","06:05:43","280","38","40","3","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T09:12:52.000000Z"
"780","DS202307174","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","1","06:05:38","06:14:38","2600","45","40","9","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T09:15:15.000000Z"
"781","DS202307174","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:03:40","06:10:40","1700","42","40","7","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T09:16:42.000000Z"
"782","DS202307174","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:01:13","06:10:13","1600","48","40","9","0,0","200","2023-07-16T17:00:00.000000Z","2024-05-12T09:17:56.000000Z"
"783","DS202307181","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:03:57","06:10:57","1900","46","30","7","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"784","DS202307181","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:01:03","06:07:03","850","42","30","6","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"785","DS202307181","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:04:15","06:08:15","50","38","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"786","DS202307181","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:04:46","06:10:46","700","40","30","6","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"787","DS202307181","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:04:45","06:11:45","1600","42","30","7","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:00:27.000000Z"
"788","DS202307181","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:03:36","06:09:36","700","42","30","6","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"789","DS202307181","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:01:12","06:11:12","1900","37","30","10","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:04:55.000000Z"
"790","DS202307181","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:05:05","06:21:05","2900","41","30","16","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"791","DS202307181","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:04:56","06:18:56","2600","41","30","14","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"792","DS202307181","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:04:28","06:08:28","550","43","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"793","DS202307181","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:02:49","06:08:49","2000","40","30","6","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"794","DS202307182","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:38","06:12:38","1500","45","30","8","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"795","DS202307182","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:03:26","06:07:26","550","40","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:22:43.000000Z"
"796","DS202307182","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:01:54","06:05:54","850","37","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"797","DS202307182","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:05:40","06:11:40","1500","45","30","6","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"798","DS202307182","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:03:07","06:08:07","1500","40","30","5","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"799","DS202307182","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:02:30","06:06:30","55","41","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"800","DS202307182","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:01:40","06:05:40","650","43","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"801","DS202307182","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:04:36","06:09:36","550","37","30","5","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"802","DS202307182","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:03:42","06:07:42","500","48","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"803","DS202307182","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:01:45","06:03:45","300","40","30","2","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"804","DS202307182","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:01:44","06:06:44","1600","37","30","5","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"805","DS202307182","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:04:57","06:09:57","55","42","30","5","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"806","DS202307183","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:04:45","06:17:45","2500","49","30","12","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"807","DS202307183","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:02:47","06:06:47","800","44","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"808","DS202307183","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:05:41","06:17:41","3200","38","30","12","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:44:25.000000Z"
"809","DS202307183","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:04:58","06:13:58","2800","48","30","9","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:45:24.000000Z"
"810","DS202307183","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","1","06:01:27","06:21:27","5600","37","30","20","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:46:46.000000Z"
"811","DS202307183","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","2","06:05:22","06:19:22","3100","39","30","14","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:47:49.000000Z"
"812","DS202307183","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","2","06:04:15","06:19:15","4000","42","30","15","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:48:50.000000Z"
"814","DS202307183","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:04:58","06:20:58","5500","45","30","16","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:50:04.000000Z"
"815","DS202307183","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:05:25","06:12:25","800","43","30","7","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:52:01.000000Z"
"816","DS202307183","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","2","06:05:03","06:15:03","2200","38","30","10","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:53:24.000000Z"
"817","DS202307183","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","1","06:03:42","06:08:42","1500","42","30","5","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T07:54:23.000000Z"
"818","DS202307184","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:04:09","06:14:09","2800","36","30","10","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T08:01:56.000000Z"
"819","DS202307184","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","2","06:05:18","06:10:18","550","44","30","5","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T08:03:08.000000Z"
"820","DS202307184","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:02:25","06:06:25","450","39","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T08:04:26.000000Z"
"821","DS202307184","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:02:55","06:04:55","230","38","30","2","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T08:06:47.000000Z"
"822","DS202307184","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:03:26","06:06:26","230","37","30","3","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T08:09:26.000000Z"
"823","DS202307184","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:05:34","06:08:34","400","36","30","3","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T08:13:40.000000Z"
"824","DS202307184","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:05:41","06:14:41","850","35","30","9","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T08:14:42.000000Z"
"825","DS202307184","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:01:39","06:05:39","280","38","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T09:12:52.000000Z"
"826","DS202307184","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","1","06:01:07","06:15:07","2600","45","30","14","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T09:15:15.000000Z"
"827","DS202307184","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:04:32","06:14:32","1700","42","30","10","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T09:16:42.000000Z"
"828","DS202307184","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","2","06:01:06","06:05:06","1600","48","30","4","0,0","200","2023-07-17T17:00:00.000000Z","2024-05-12T09:17:56.000000Z"
"829","DS202307191","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:04:45","06:11:45","1900","46","40","7","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"830","DS202307191","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:05:24","06:12:24","850","42","40","7","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"831","DS202307191","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:04:17","06:08:17","50","38","40","4","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"832","DS202307191","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:03:28","06:07:28","700","40","40","4","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"833","DS202307191","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:05:15","06:12:15","1600","42","40","7","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T07:00:27.000000Z"
"834","DS202307191","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:01:19","06:08:19","700","42","40","7","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"835","DS202307191","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:02:03","06:11:03","1900","37","40","9","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T07:04:55.000000Z"
"836","DS202307191","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:03:57","06:19:57","2900","41","40","16","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"837","DS202307191","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:04:42","06:15:42","2600","41","40","11","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"838","DS202307191","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:03:57","06:05:57","550","43","40","2","0,0","200","2023-07-18T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
